,Date,Time,Hours,Minutes,Month,Power,Status,Week Day,Weekend or weekday,Part of the day
201063,2022-01-24,10:00:00,10,0,1,44.8,W,Monday,Workday,Morning
201064,2022-01-24,10:15:00,10,15,1,49.6,W,Monday,Workday,Morning
201065,2022-01-24,10:30:00,10,30,1,51.2,W,Monday,Workday,Morning
201066,2022-01-24,10:45:00,10,45,1,56,W,Monday,Workday,Morning
201067,2022-01-24,11:00:00,11,0,1,54.4,W,Monday,Workday,Morning
201068,2022-01-24,11:15:00,11,15,1,43.2,W,Monday,Workday,Morning
201069,2022-01-24,11:30:00,11,30,1,40,W,Monday,Workday,Morning
201070,2022-01-24,11:45:00,11,45,1,48,W,Monday,Workday,Morning
201071,2022-01-24,12:00:00,12,0,1,60.8,W,Monday,Workday,Afternoon
201072,2022-01-24,12:15:00,12,15,1,67.2,W,Monday,Workday,Afternoon
201073,2022-01-24,12:30:00,12,30,1,67.2,W,Monday,Workday,Afternoon
201074,2022-01-24,12:45:00,12,45,1,65.6,W,Monday,Workday,Afternoon
201075,2022-01-24,13:00:00,13,0,1,68.8,W,Monday,Workday,Afternoon
201076,2022-01-24,13:15:00,13,15,1,78.4,W,Monday,Workday,Afternoon
201077,2022-01-24,13:30:00,13,30,1,73.6,W,Monday,Workday,Afternoon
201078,2022-01-24,13:45:00,13,45,1,73.6,W,Monday,Workday,Afternoon
201079,2022-01-24,14:00:00,14,0,1,67.2,W,Monday,Workday,Afternoon
201080,2022-01-24,14:15:00,14,15,1,64,W,Monday,Workday,Afternoon
201081,2022-01-24,14:30:00,14,30,1,51.2,W,Monday,Workday,Afternoon
201082,2022-01-24,14:45:00,14,45,1,48,W,Monday,Workday,Afternoon
201083,2022-01-24,15:00:00,15,0,1,43.2,W,Monday,Workday,Afternoon
201084,2022-01-24,15:15:00,15,15,1,36.8,W,Monday,Workday,Afternoon
201085,2022-01-24,15:30:00,15,30,1,30.4,W,Monday,Workday,Afternoon
201086,2022-01-24,15:45:00,15,45,1,22.4,W,Monday,Workday,Afternoon
201087,2022-01-24,16:00:00,16,0,1,16,W,Monday,Workday,Afternoon
201088,2022-01-24,16:15:00,16,15,1,9.6,W,Monday,Workday,Afternoon
201089,2022-01-24,16:30:00,16,30,1,4.8,W,Monday,Workday,Afternoon
201090,2022-01-24,16:45:00,16,45,1,0,W,Monday,Workday,Afternoon
201091,2022-01-24,17:00:00,17,0,1,0,W,Monday,Workday,Afternoon
201092,2022-01-24,17:15:00,17,15,1,0,W,Monday,Workday,Afternoon
201093,2022-01-24,17:30:00,17,30,1,0,W,Monday,Workday,Afternoon
201094,2022-01-24,17:45:00,17,45,1,0,W,Monday,Workday,Afternoon
201095,2022-01-24,18:00:00,18,0,1,0,W,Monday,Workday,Afternoon
201096,2022-01-24,18:15:00,18,15,1,0,W,Monday,Workday,Afternoon
201097,2022-01-24,18:30:00,18,30,1,0,W,Monday,Workday,Afternoon
201098,2022-01-24,18:45:00,18,45,1,0,W,Monday,Workday,Afternoon
201099,2022-01-24,19:00:00,19,0,1,0,W,Monday,Workday,Afternoon
201100,2022-01-24,19:15:00,19,15,1,0,W,Monday,Workday,Afternoon
201101,2022-01-24,19:30:00,19,30,1,0,W,Monday,Workday,Afternoon
201102,2022-01-24,19:45:00,19,45,1,0,W,Monday,Workday,Afternoon
201103,2022-01-24,20:00:00,20,0,1,0,W,Monday,Workday,Night
201104,2022-01-24,20:15:00,20,15,1,0,W,Monday,Workday,Night
201105,2022-01-24,20:30:00,20,30,1,0,W,Monday,Workday,Night
201106,2022-01-24,20:45:00,20,45,1,0,W,Monday,Workday,Night
201107,2022-01-24,21:00:00,21,0,1,0,W,Monday,Workday,Night
201108,2022-01-24,21:15:00,21,15,1,0,W,Monday,Workday,Night
201109,2022-01-24,21:30:00,21,30,1,0,W,Monday,Workday,Night
201110,2022-01-24,21:45:00,21,45,1,0,W,Monday,Workday,Night
201111,2022-01-24,22:00:00,22,0,1,0,W,Monday,Workday,Night
201112,2022-01-24,22:15:00,22,15,1,0,W,Monday,Workday,Night
201113,2022-01-24,22:30:00,22,30,1,0,W,Monday,Workday,Night
201114,2022-01-24,22:45:00,22,45,1,0,W,Monday,Workday,Night
201115,2022-01-24,23:00:00,23,0,1,0,W,Monday,Workday,Night
201116,2022-01-24,23:15:00,23,15,1,0,W,Monday,Workday,Night
201117,2022-01-24,23:30:00,23,30,1,0,W,Monday,Workday,Night
201118,2022-01-24,23:45:00,23,45,1,0,W,Monday,Workday,Night
201119,2022-01-25,00:00:00,0,0,1,0,W,Tuesday,Workday,Night
201120,2022-01-25,00:15:00,0,15,1,0,W,Tuesday,Workday,Night
201121,2022-01-25,00:30:00,0,30,1,0,W,Tuesday,Workday,Night
201122,2022-01-25,00:45:00,0,45,1,0,W,Tuesday,Workday,Night
201123,2022-01-25,01:00:00,1,0,1,0,W,Tuesday,Workday,Night
201124,2022-01-25,01:15:00,1,15,1,0,W,Tuesday,Workday,Night
201125,2022-01-25,01:30:00,1,30,1,0,W,Tuesday,Workday,Night
201126,2022-01-25,01:45:00,1,45,1,0,W,Tuesday,Workday,Night
201127,2022-01-25,02:00:00,2,0,1,0,W,Tuesday,Workday,Night
201128,2022-01-25,02:15:00,2,15,1,0,W,Tuesday,Workday,Night
201129,2022-01-25,02:30:00,2,30,1,0,W,Tuesday,Workday,Night
201130,2022-01-25,02:45:00,2,45,1,0,W,Tuesday,Workday,Night
201131,2022-01-25,03:00:00,3,0,1,0,W,Tuesday,Workday,Night
201132,2022-01-25,03:15:00,3,15,1,0,W,Tuesday,Workday,Night
201133,2022-01-25,03:30:00,3,30,1,0,W,Tuesday,Workday,Night
201134,2022-01-25,03:45:00,3,45,1,0,W,Tuesday,Workday,Night
201135,2022-01-25,04:00:00,4,0,1,0,W,Tuesday,Workday,Morning
201136,2022-01-25,04:15:00,4,15,1,0,W,Tuesday,Workday,Morning
201137,2022-01-25,04:30:00,4,30,1,0,W,Tuesday,Workday,Morning
201138,2022-01-25,04:45:00,4,45,1,0,W,Tuesday,Workday,Morning
201139,2022-01-25,05:00:00,5,0,1,0,W,Tuesday,Workday,Morning
201140,2022-01-25,05:15:00,5,15,1,0,W,Tuesday,Workday,Morning
201141,2022-01-25,05:30:00,5,30,1,0,W,Tuesday,Workday,Morning
201142,2022-01-25,05:45:00,5,45,1,0,W,Tuesday,Workday,Morning
201143,2022-01-25,06:00:00,6,0,1,0,W,Tuesday,Workday,Morning
201144,2022-01-25,06:15:00,6,15,1,0,W,Tuesday,Workday,Morning
201145,2022-01-25,06:30:00,6,30,1,0,W,Tuesday,Workday,Morning
201146,2022-01-25,06:45:00,6,45,1,0,W,Tuesday,Workday,Morning
201147,2022-01-25,07:00:00,7,0,1,0,W,Tuesday,Workday,Morning
201148,2022-01-25,07:15:00,7,15,1,0,W,Tuesday,Workday,Morning
201149,2022-01-25,07:30:00,7,30,1,0,W,Tuesday,Workday,Morning
201150,2022-01-25,07:45:00,7,45,1,0,W,Tuesday,Workday,Morning
201151,2022-01-25,08:00:00,8,0,1,0,W,Tuesday,Workday,Morning
201152,2022-01-25,08:15:00,8,15,1,1.6,W,Tuesday,Workday,Morning
201153,2022-01-25,08:30:00,8,30,1,8,W,Tuesday,Workday,Morning
201154,2022-01-25,08:45:00,8,45,1,17.6,W,Tuesday,Workday,Morning
201155,2022-01-25,09:00:00,9,0,1,28.8,W,Tuesday,Workday,Morning
201156,2022-01-25,09:15:00,9,15,1,40,W,Tuesday,Workday,Morning
201157,2022-01-25,09:30:00,9,30,1,56,W,Tuesday,Workday,Morning
201158,2022-01-25,09:45:00,9,45,1,73.6,W,Tuesday,Workday,Morning
201159,2022-01-25,10:00:00,10,0,1,81.6,W,Tuesday,Workday,Morning
201160,2022-01-25,10:15:00,10,15,1,97.6,W,Tuesday,Workday,Morning
201161,2022-01-25,10:30:00,10,30,1,97.6,W,Tuesday,Workday,Morning
201162,2022-01-25,10:45:00,10,45,1,94.4,W,Tuesday,Workday,Morning
201163,2022-01-25,11:00:00,11,0,1,94.4,W,Tuesday,Workday,Morning
201164,2022-01-25,11:15:00,11,15,1,99.2,W,Tuesday,Workday,Morning
201165,2022-01-25,11:30:00,11,30,1,113.6,W,Tuesday,Workday,Morning
201166,2022-01-25,11:45:00,11,45,1,123.2,W,Tuesday,Workday,Morning
201167,2022-01-25,12:00:00,12,0,1,121.6,W,Tuesday,Workday,Afternoon
201168,2022-01-25,12:15:00,12,15,1,115.2,W,Tuesday,Workday,Afternoon
201169,2022-01-25,12:30:00,12,30,1,113.6,W,Tuesday,Workday,Afternoon
201170,2022-01-25,12:45:00,12,45,1,108.8,W,Tuesday,Workday,Afternoon
201171,2022-01-25,13:00:00,13,0,1,113.6,W,Tuesday,Workday,Afternoon
201172,2022-01-25,13:15:00,13,15,1,124.8,W,Tuesday,Workday,Afternoon
201173,2022-01-25,13:30:00,13,30,1,97.6,W,Tuesday,Workday,Afternoon
201174,2022-01-25,13:45:00,13,45,1,94.4,W,Tuesday,Workday,Afternoon
201175,2022-01-25,14:00:00,14,0,1,94.4,W,Tuesday,Workday,Afternoon
201176,2022-01-25,14:15:00,14,15,1,83.2,W,Tuesday,Workday,Afternoon
201177,2022-01-25,14:30:00,14,30,1,78.4,W,Tuesday,Workday,Afternoon
201178,2022-01-25,14:45:00,14,45,1,84.8,W,Tuesday,Workday,Afternoon
201179,2022-01-25,15:00:00,15,0,1,81.6,W,Tuesday,Workday,Afternoon
201180,2022-01-25,15:15:00,15,15,1,54.4,W,Tuesday,Workday,Afternoon
201181,2022-01-25,15:30:00,15,30,1,44.8,W,Tuesday,Workday,Afternoon
201182,2022-01-25,15:45:00,15,45,1,33.6,W,Tuesday,Workday,Afternoon
201183,2022-01-25,16:00:00,16,0,1,24,W,Tuesday,Workday,Afternoon
201184,2022-01-25,16:15:00,16,15,1,14.4,W,Tuesday,Workday,Afternoon
201185,2022-01-25,16:30:00,16,30,1,8,W,Tuesday,Workday,Afternoon
201186,2022-01-25,16:45:00,16,45,1,1.6,W,Tuesday,Workday,Afternoon
201187,2022-01-25,17:00:00,17,0,1,0,W,Tuesday,Workday,Afternoon
201188,2022-01-25,17:15:00,17,15,1,0,W,Tuesday,Workday,Afternoon
201189,2022-01-25,17:30:00,17,30,1,0,W,Tuesday,Workday,Afternoon
201190,2022-01-25,17:45:00,17,45,1,0,W,Tuesday,Workday,Afternoon
201191,2022-01-25,18:00:00,18,0,1,0,W,Tuesday,Workday,Afternoon
201192,2022-01-25,18:15:00,18,15,1,0,W,Tuesday,Workday,Afternoon
201193,2022-01-25,18:30:00,18,30,1,0,W,Tuesday,Workday,Afternoon
201194,2022-01-25,18:45:00,18,45,1,0,W,Tuesday,Workday,Afternoon
201195,2022-01-25,19:00:00,19,0,1,0,W,Tuesday,Workday,Afternoon
201196,2022-01-25,19:15:00,19,15,1,0,W,Tuesday,Workday,Afternoon
201197,2022-01-25,19:30:00,19,30,1,0,W,Tuesday,Workday,Afternoon
201198,2022-01-25,19:45:00,19,45,1,0,W,Tuesday,Workday,Afternoon
201199,2022-01-25,20:00:00,20,0,1,0,W,Tuesday,Workday,Night
201200,2022-01-25,20:15:00,20,15,1,0,W,Tuesday,Workday,Night
201201,2022-01-25,20:30:00,20,30,1,0,W,Tuesday,Workday,Night
201202,2022-01-25,20:45:00,20,45,1,0,W,Tuesday,Workday,Night
201203,2022-01-25,21:00:00,21,0,1,0,W,Tuesday,Workday,Night
201204,2022-01-25,21:15:00,21,15,1,0,W,Tuesday,Workday,Night
201205,2022-01-25,21:30:00,21,30,1,0,W,Tuesday,Workday,Night
201206,2022-01-25,21:45:00,21,45,1,0,W,Tuesday,Workday,Night
201207,2022-01-25,22:00:00,22,0,1,0,W,Tuesday,Workday,Night
201208,2022-01-25,22:15:00,22,15,1,0,W,Tuesday,Workday,Night
201209,2022-01-25,22:30:00,22,30,1,0,W,Tuesday,Workday,Night
201210,2022-01-25,22:45:00,22,45,1,0,W,Tuesday,Workday,Night
201211,2022-01-25,23:00:00,23,0,1,0,W,Tuesday,Workday,Night
201212,2022-01-25,23:15:00,23,15,1,0,W,Tuesday,Workday,Night
201213,2022-01-25,23:30:00,23,30,1,0,W,Tuesday,Workday,Night
201214,2022-01-25,23:45:00,23,45,1,0,W,Tuesday,Workday,Night
201215,2022-01-26,00:00:00,0,0,1,0,W,Wednesday,Workday,Night
201216,2022-01-26,00:15:00,0,15,1,0,W,Wednesday,Workday,Night
201217,2022-01-26,00:30:00,0,30,1,0,W,Wednesday,Workday,Night
201218,2022-01-26,00:45:00,0,45,1,0,W,Wednesday,Workday,Night
201219,2022-01-26,01:00:00,1,0,1,0,W,Wednesday,Workday,Night
201220,2022-01-26,01:15:00,1,15,1,0,W,Wednesday,Workday,Night
201221,2022-01-26,01:30:00,1,30,1,0,W,Wednesday,Workday,Night
201222,2022-01-26,01:45:00,1,45,1,0,W,Wednesday,Workday,Night
201223,2022-01-26,02:00:00,2,0,1,0,W,Wednesday,Workday,Night
201224,2022-01-26,02:15:00,2,15,1,0,W,Wednesday,Workday,Night
201225,2022-01-26,02:30:00,2,30,1,0,W,Wednesday,Workday,Night
201226,2022-01-26,02:45:00,2,45,1,0,W,Wednesday,Workday,Night
201227,2022-01-26,03:00:00,3,0,1,0,W,Wednesday,Workday,Night
201228,2022-01-26,03:15:00,3,15,1,0,W,Wednesday,Workday,Night
201229,2022-01-26,03:30:00,3,30,1,0,W,Wednesday,Workday,Night
201230,2022-01-26,03:45:00,3,45,1,0,W,Wednesday,Workday,Night
201231,2022-01-26,04:00:00,4,0,1,0,W,Wednesday,Workday,Morning
201232,2022-01-26,04:15:00,4,15,1,0,W,Wednesday,Workday,Morning
201233,2022-01-26,04:30:00,4,30,1,0,W,Wednesday,Workday,Morning
201234,2022-01-26,04:45:00,4,45,1,0,W,Wednesday,Workday,Morning
201235,2022-01-26,05:00:00,5,0,1,0,W,Wednesday,Workday,Morning
201236,2022-01-26,05:15:00,5,15,1,0,W,Wednesday,Workday,Morning
201237,2022-01-26,05:30:00,5,30,1,0,W,Wednesday,Workday,Morning
201238,2022-01-26,05:45:00,5,45,1,0,W,Wednesday,Workday,Morning
201239,2022-01-26,06:00:00,6,0,1,0,W,Wednesday,Workday,Morning
201240,2022-01-26,06:15:00,6,15,1,0,W,Wednesday,Workday,Morning
201241,2022-01-26,06:30:00,6,30,1,0,W,Wednesday,Workday,Morning
201242,2022-01-26,06:45:00,6,45,1,0,W,Wednesday,Workday,Morning
201243,2022-01-26,07:00:00,7,0,1,0,W,Wednesday,Workday,Morning
201244,2022-01-26,07:15:00,7,15,1,0,W,Wednesday,Workday,Morning
201245,2022-01-26,07:30:00,7,30,1,0,W,Wednesday,Workday,Morning
201246,2022-01-26,07:45:00,7,45,1,0,W,Wednesday,Workday,Morning
201247,2022-01-26,08:00:00,8,0,1,0,W,Wednesday,Workday,Morning
201248,2022-01-26,08:15:00,8,15,1,0,W,Wednesday,Workday,Morning
201249,2022-01-26,08:30:00,8,30,1,0,W,Wednesday,Workday,Morning
201250,2022-01-26,08:45:00,8,45,1,0,W,Wednesday,Workday,Morning
201251,2022-01-26,09:00:00,9,0,1,3.2,W,Wednesday,Workday,Morning
201252,2022-01-26,09:15:00,9,15,1,8,W,Wednesday,Workday,Morning
201253,2022-01-26,09:30:00,9,30,1,12.8,W,Wednesday,Workday,Morning
201254,2022-01-26,09:45:00,9,45,1,19.2,W,Wednesday,Workday,Morning
201255,2022-01-26,10:00:00,10,0,1,25.6,W,Wednesday,Workday,Morning
201256,2022-01-26,10:15:00,10,15,1,30.4,W,Wednesday,Workday,Morning
201257,2022-01-26,10:30:00,10,30,1,35.2,W,Wednesday,Workday,Morning
201258,2022-01-26,10:45:00,10,45,1,40,W,Wednesday,Workday,Morning
201259,2022-01-26,11:00:00,11,0,1,41.6,W,Wednesday,Workday,Morning
201260,2022-01-26,11:15:00,11,15,1,44.8,W,Wednesday,Workday,Morning
201261,2022-01-26,11:30:00,11,30,1,35.2,W,Wednesday,Workday,Morning
201262,2022-01-26,11:45:00,11,45,1,54.4,W,Wednesday,Workday,Morning
201263,2022-01-26,12:00:00,12,0,1,49.6,W,Wednesday,Workday,Afternoon
201264,2022-01-26,12:15:00,12,15,1,64,W,Wednesday,Workday,Afternoon
201265,2022-01-26,12:30:00,12,30,1,60.8,W,Wednesday,Workday,Afternoon
201266,2022-01-26,12:45:00,12,45,1,48,W,Wednesday,Workday,Afternoon
201267,2022-01-26,13:00:00,13,0,1,49.6,W,Wednesday,Workday,Afternoon
201268,2022-01-26,13:15:00,13,15,1,44.8,W,Wednesday,Workday,Afternoon
201269,2022-01-26,13:30:00,13,30,1,38.4,W,Wednesday,Workday,Afternoon
201270,2022-01-26,13:45:00,13,45,1,43.2,W,Wednesday,Workday,Afternoon
201271,2022-01-26,14:00:00,14,0,1,35.2,W,Wednesday,Workday,Afternoon
201272,2022-01-26,14:15:00,14,15,1,22.4,W,Wednesday,Workday,Afternoon
201273,2022-01-26,14:30:00,14,30,1,25.6,W,Wednesday,Workday,Afternoon
201274,2022-01-26,14:45:00,14,45,1,16,W,Wednesday,Workday,Afternoon
201275,2022-01-26,15:00:00,15,0,1,20.8,W,Wednesday,Workday,Afternoon
201276,2022-01-26,15:15:00,15,15,1,19.2,W,Wednesday,Workday,Afternoon
201277,2022-01-26,15:30:00,15,30,1,24,W,Wednesday,Workday,Afternoon
201278,2022-01-26,15:45:00,15,45,1,22.4,W,Wednesday,Workday,Afternoon
201279,2022-01-26,16:00:00,16,0,1,12.8,W,Wednesday,Workday,Afternoon
201280,2022-01-26,16:15:00,16,15,1,6.4,W,Wednesday,Workday,Afternoon
201281,2022-01-26,16:30:00,16,30,1,0,W,Wednesday,Workday,Afternoon
201282,2022-01-26,16:45:00,16,45,1,0,W,Wednesday,Workday,Afternoon
201283,2022-01-26,17:00:00,17,0,1,0,W,Wednesday,Workday,Afternoon
201284,2022-01-26,17:15:00,17,15,1,0,W,Wednesday,Workday,Afternoon
201285,2022-01-26,17:30:00,17,30,1,0,W,Wednesday,Workday,Afternoon
201286,2022-01-26,17:45:00,17,45,1,0,W,Wednesday,Workday,Afternoon
201287,2022-01-26,18:00:00,18,0,1,0,W,Wednesday,Workday,Afternoon
201288,2022-01-26,18:15:00,18,15,1,0,W,Wednesday,Workday,Afternoon
201289,2022-01-26,18:30:00,18,30,1,0,W,Wednesday,Workday,Afternoon
201290,2022-01-26,18:45:00,18,45,1,0,W,Wednesday,Workday,Afternoon
201291,2022-01-26,19:00:00,19,0,1,0,W,Wednesday,Workday,Afternoon
201292,2022-01-26,19:15:00,19,15,1,0,W,Wednesday,Workday,Afternoon
201293,2022-01-26,19:30:00,19,30,1,0,W,Wednesday,Workday,Afternoon
201294,2022-01-26,19:45:00,19,45,1,0,W,Wednesday,Workday,Afternoon
201295,2022-01-26,20:00:00,20,0,1,0,W,Wednesday,Workday,Night
201296,2022-01-26,20:15:00,20,15,1,0,W,Wednesday,Workday,Night
201297,2022-01-26,20:30:00,20,30,1,0,W,Wednesday,Workday,Night
201298,2022-01-26,20:45:00,20,45,1,0,W,Wednesday,Workday,Night
201299,2022-01-26,21:00:00,21,0,1,0,W,Wednesday,Workday,Night
201300,2022-01-26,21:15:00,21,15,1,0,W,Wednesday,Workday,Night
201301,2022-01-26,21:30:00,21,30,1,0,W,Wednesday,Workday,Night
201302,2022-01-26,21:45:00,21,45,1,0,W,Wednesday,Workday,Night
201303,2022-01-26,22:00:00,22,0,1,0,W,Wednesday,Workday,Night
201304,2022-01-26,22:15:00,22,15,1,0,W,Wednesday,Workday,Night
201305,2022-01-26,22:30:00,22,30,1,0,W,Wednesday,Workday,Night
201306,2022-01-26,22:45:00,22,45,1,0,W,Wednesday,Workday,Night
201307,2022-01-26,23:00:00,23,0,1,0,W,Wednesday,Workday,Night
201308,2022-01-26,23:15:00,23,15,1,0,W,Wednesday,Workday,Night
201309,2022-01-26,23:30:00,23,30,1,0,W,Wednesday,Workday,Night
201310,2022-01-26,23:45:00,23,45,1,0,W,Wednesday,Workday,Night
201311,2022-01-27,00:00:00,0,0,1,0,W,Thursday,Workday,Night
201312,2022-01-27,00:15:00,0,15,1,0,W,Thursday,Workday,Night
201313,2022-01-27,00:30:00,0,30,1,0,W,Thursday,Workday,Night
201314,2022-01-27,00:45:00,0,45,1,0,W,Thursday,Workday,Night
201315,2022-01-27,01:00:00,1,0,1,0,W,Thursday,Workday,Night
201316,2022-01-27,01:15:00,1,15,1,0,W,Thursday,Workday,Night
201317,2022-01-27,01:30:00,1,30,1,0,W,Thursday,Workday,Night
201318,2022-01-27,01:45:00,1,45,1,0,W,Thursday,Workday,Night
201319,2022-01-27,02:00:00,2,0,1,0,W,Thursday,Workday,Night
201320,2022-01-27,02:15:00,2,15,1,0,W,Thursday,Workday,Night
201321,2022-01-27,02:30:00,2,30,1,0,W,Thursday,Workday,Night
201322,2022-01-27,02:45:00,2,45,1,0,W,Thursday,Workday,Night
201323,2022-01-27,03:00:00,3,0,1,0,W,Thursday,Workday,Night
201324,2022-01-27,03:15:00,3,15,1,0,W,Thursday,Workday,Night
201325,2022-01-27,03:30:00,3,30,1,0,W,Thursday,Workday,Night
201326,2022-01-27,03:45:00,3,45,1,0,W,Thursday,Workday,Night
201327,2022-01-27,04:00:00,4,0,1,0,W,Thursday,Workday,Morning
201328,2022-01-27,04:15:00,4,15,1,0,W,Thursday,Workday,Morning
201329,2022-01-27,04:30:00,4,30,1,0,W,Thursday,Workday,Morning
201330,2022-01-27,04:45:00,4,45,1,0,W,Thursday,Workday,Morning
201331,2022-01-27,05:00:00,5,0,1,0,W,Thursday,Workday,Morning
201332,2022-01-27,05:15:00,5,15,1,0,W,Thursday,Workday,Morning
201333,2022-01-27,05:30:00,5,30,1,0,W,Thursday,Workday,Morning
201334,2022-01-27,05:45:00,5,45,1,0,W,Thursday,Workday,Morning
201335,2022-01-27,06:00:00,6,0,1,0,W,Thursday,Workday,Morning
201336,2022-01-27,06:15:00,6,15,1,0,W,Thursday,Workday,Morning
201337,2022-01-27,06:30:00,6,30,1,0,W,Thursday,Workday,Morning
201338,2022-01-27,06:45:00,6,45,1,0,W,Thursday,Workday,Morning
201339,2022-01-27,07:00:00,7,0,1,0,W,Thursday,Workday,Morning
201340,2022-01-27,07:15:00,7,15,1,0,W,Thursday,Workday,Morning
201341,2022-01-27,07:30:00,7,30,1,0,W,Thursday,Workday,Morning
201342,2022-01-27,07:45:00,7,45,1,0,W,Thursday,Workday,Morning
201343,2022-01-27,08:00:00,8,0,1,0,W,Thursday,Workday,Morning
201344,2022-01-27,08:15:00,8,15,1,0,W,Thursday,Workday,Morning
201345,2022-01-27,08:30:00,8,30,1,0,W,Thursday,Workday,Morning
201346,2022-01-27,08:45:00,8,45,1,0,W,Thursday,Workday,Morning
201347,2022-01-27,09:00:00,9,0,1,4.8,W,Thursday,Workday,Morning
201348,2022-01-27,09:15:00,9,15,1,8,W,Thursday,Workday,Morning
201349,2022-01-27,09:30:00,9,30,1,16,W,Thursday,Workday,Morning
201350,2022-01-27,09:45:00,9,45,1,17.6,W,Thursday,Workday,Morning
201351,2022-01-27,10:00:00,10,0,1,28.8,W,Thursday,Workday,Morning
201352,2022-01-27,10:15:00,10,15,1,36.8,W,Thursday,Workday,Morning
201353,2022-01-27,10:30:00,10,30,1,41.6,W,Thursday,Workday,Morning
201354,2022-01-27,10:45:00,10,45,1,44.8,W,Thursday,Workday,Morning
201355,2022-01-27,11:00:00,11,0,1,57.6,W,Thursday,Workday,Morning
201356,2022-01-27,11:15:00,11,15,1,54.4,W,Thursday,Workday,Morning
201357,2022-01-27,11:30:00,11,30,1,64,W,Thursday,Workday,Morning
201358,2022-01-27,11:45:00,11,45,1,86.4,W,Thursday,Workday,Morning
201359,2022-01-27,12:00:00,12,0,1,67.2,W,Thursday,Workday,Afternoon
201360,2022-01-27,12:15:00,12,15,1,68.8,W,Thursday,Workday,Afternoon
201361,2022-01-27,12:30:00,12,30,1,68.8,W,Thursday,Workday,Afternoon
201362,2022-01-27,12:45:00,12,45,1,65.6,W,Thursday,Workday,Afternoon
201363,2022-01-27,13:00:00,13,0,1,70.4,W,Thursday,Workday,Afternoon
201364,2022-01-27,13:15:00,13,15,1,76.8,W,Thursday,Workday,Afternoon
201365,2022-01-27,13:30:00,13,30,1,86.4,W,Thursday,Workday,Afternoon
201366,2022-01-27,13:45:00,13,45,1,96,W,Thursday,Workday,Afternoon
201367,2022-01-27,14:00:00,14,0,1,110.4,W,Thursday,Workday,Afternoon
201368,2022-01-27,14:15:00,14,15,1,89.6,W,Thursday,Workday,Afternoon
201369,2022-01-27,14:30:00,14,30,1,78.4,W,Thursday,Workday,Afternoon
201370,2022-01-27,14:45:00,14,45,1,36.8,W,Thursday,Workday,Afternoon
201371,2022-01-27,15:00:00,15,0,1,24,W,Thursday,Workday,Afternoon
201372,2022-01-27,15:15:00,15,15,1,20.8,W,Thursday,Workday,Afternoon
201373,2022-01-27,15:30:00,15,30,1,27.2,W,Thursday,Workday,Afternoon
201374,2022-01-27,15:45:00,15,45,1,12.8,W,Thursday,Workday,Afternoon
201375,2022-01-27,16:00:00,16,0,1,12.8,W,Thursday,Workday,Afternoon
201376,2022-01-27,16:15:00,16,15,1,9.6,W,Thursday,Workday,Afternoon
201377,2022-01-27,16:30:00,16,30,1,6.4,W,Thursday,Workday,Afternoon
201378,2022-01-27,16:45:00,16,45,1,1.6,W,Thursday,Workday,Afternoon
201379,2022-01-27,17:00:00,17,0,1,0,W,Thursday,Workday,Afternoon
201380,2022-01-27,17:15:00,17,15,1,0,W,Thursday,Workday,Afternoon
201381,2022-01-27,17:30:00,17,30,1,0,W,Thursday,Workday,Afternoon
201382,2022-01-27,17:45:00,17,45,1,0,W,Thursday,Workday,Afternoon
201383,2022-01-27,18:00:00,18,0,1,0,W,Thursday,Workday,Afternoon
201384,2022-01-27,18:15:00,18,15,1,0,W,Thursday,Workday,Afternoon
201385,2022-01-27,18:30:00,18,30,1,0,W,Thursday,Workday,Afternoon
201386,2022-01-27,18:45:00,18,45,1,0,W,Thursday,Workday,Afternoon
201387,2022-01-27,19:00:00,19,0,1,0,W,Thursday,Workday,Afternoon
201388,2022-01-27,19:15:00,19,15,1,0,W,Thursday,Workday,Afternoon
201389,2022-01-27,19:30:00,19,30,1,0,W,Thursday,Workday,Afternoon
201390,2022-01-27,19:45:00,19,45,1,0,W,Thursday,Workday,Afternoon
201391,2022-01-27,20:00:00,20,0,1,0,W,Thursday,Workday,Night
201392,2022-01-27,20:15:00,20,15,1,0,W,Thursday,Workday,Night
201393,2022-01-27,20:30:00,20,30,1,0,W,Thursday,Workday,Night
201394,2022-01-27,20:45:00,20,45,1,0,W,Thursday,Workday,Night
201395,2022-01-27,21:00:00,21,0,1,0,W,Thursday,Workday,Night
201396,2022-01-27,21:15:00,21,15,1,0,W,Thursday,Workday,Night
201397,2022-01-27,21:30:00,21,30,1,0,W,Thursday,Workday,Night
201398,2022-01-27,21:45:00,21,45,1,0,W,Thursday,Workday,Night
201399,2022-01-27,22:00:00,22,0,1,0,W,Thursday,Workday,Night
201400,2022-01-27,22:15:00,22,15,1,0,W,Thursday,Workday,Night
201401,2022-01-27,22:30:00,22,30,1,0,W,Thursday,Workday,Night
201402,2022-01-27,22:45:00,22,45,1,0,W,Thursday,Workday,Night
201403,2022-01-27,23:00:00,23,0,1,0,W,Thursday,Workday,Night
201404,2022-01-27,23:15:00,23,15,1,0,W,Thursday,Workday,Night
201405,2022-01-27,23:30:00,23,30,1,0,W,Thursday,Workday,Night
201406,2022-01-27,23:45:00,23,45,1,0,W,Thursday,Workday,Night
201407,2022-01-28,00:00:00,0,0,1,0,W,Friday,Workday,Night
